text,goal_info,match_info,match_result,substitution,penalty,card_info
"Kết thúc 90 phút, Man United chấp nhận trận thua 0-1 trước Barca. Như vậy, mạch 4 chiến thắng của thầy trò Jose Mourinho đã bị chặn đứng. Trong khi đó, Barca có được thắng lợi thứ 2 liên tiếp tại giải ICC 2017, qua đó vượt qua chính đối thủ để tạm thời vươn lên dẫn đầu bảng tại Mỹ.",1,1,1,0,0,0
Đội hình thi đấu:,0,0,0,0,0,0
"Barca: Cillessen, Alba (Digne 46'), Umtiti (Vermaelen 46'), Semedo (Vidal 46'), Mascherano (Pique 46'), Rakitic, Busquets (Roberto 46'), Alena (Iniesta 46'), Messi (Turan 46'), Suarez (Alcacer 46'), Neymar (Munir 46')",0,0,0,0,0,0
"M.U: De Gea (Romero 46'), Blind (Darmian 46'), Smalling (Jones 46'), Lindelof (Bailly 46'), Carrick (Fellaini 46'), Valencia (Tuanzebe 84'), Mkhitaryan (Pereira 62'), Pogba, Lingard (Martial 46'), Lukaku, Rashford",0,0,0,0,0,0
Minh Châu,0,0,0,0,0,0
"U15 Việt Nam đã giành vé vào bán kết giải U15 Đông Nam Á ở lượt trận thứ 4, nên ở trận cầu thủ tục với U15 Timor Leste, các học trò của huấn luyện viên Vũ Hồng Việt đã chơi giữ sức.",0,1,0,0,0,0
U15 Việt Nam dễ dàng đánh bại U15 Timor Leste (Ảnh: VFF).,0,0,0,0,0,0
"Mặc dù vậy, U15 Việt Nam vẫn kiểm soát thế trận bằng lối chơi phối hợp nhỏ ít chạm sở trường và có bàn mở tỉ số 1-0 sau pha lập công của Bá Dương. Trong thời gian còn lại của hiệp 1, U15 Việt Nam tiếp tục dồn ép U15 Timor Leste, nhưng lại không tận dụng được cơ hội.",1,0,0,0,0,0
"Ngay ở đầu hiệp 2, U15 Việt Nam được hưởng một quả phạt đền và Trịnh Quang Trường dứt điểm chính xác từ chấm 11m, nâng tỉ số lên 2-0. Ở khoảng thời gian thi đấu còn lại, U15 Việt Nam tiếp tục thi đấu lấn lướt. Kết quả, U15 Việt Nam có thêm 2 bàn thắng nữa do công của Đức Hoàng và Văn Chung.",1,0,0,0,0,0
"Chung cuộc, U15 Việt Nam giành chiến thắng 4-0 trước U15 Timor Leste. Với 5 trận toàn thắng, U15 Việt Nam dẫn đầu bảng B, đối thủ của thầy trò HLV Vũ Hồng Việt ở bán kết là U15 Australia. Trận bán kết còn lại là cuộc đọ sức giữa U15 Thái Lan vs U15 Malaysia./.",0,0,1,0,0,0
BXH vòng bảng giải U15 Đông Nam Á.,0,0,0,0,0,0
PV/VOV.VN,0,0,0,0,0,0
"Đội chủ sân Anfield có sự khởi đầu quá tốt. Ngay phút thứ 8, Firmino đã kiến tạo để Mane ghi bàn đầu tiên của trận đấu. Pha ghi bàn thể hiện sự dũng mãnh và khéo léo của Mane. Dù dẫn trước nhưng các cầu thủ Liverpool vẫn chơi thận trọng, công - thủ cân bằng. Chân sút Lukaku vẫn là mối đe dọa thường trực của đội khách lên hàng phòng ngự của Liverpool. Phút 18, thủ môn Robles mặc dù đã cản được cú sút của Coutinho nhưng bóng vẫn xoáy vào khung thành, may có hậu vệ bọc lót, đánh đầu ra cứu thua cho đội khách. Phút 28, từ pha đá phạt góc, Pennington sút tung lưới thủ môn Mignolet, gỡ 1-1 cho Everton. Các hậu vệ của Liverpool đã không có sự bọc lót trong bàn thua này. Phút 31, Coutinho có pha độc diễn dũng mãnh, đi qua hai cầu thủ của Everton trước khi tung cú sút hiểm hóc, tung lưới thủ môn Robles, Liverpool lại vươn lên dẫn 2-1. Các cầu thủ Liverpool vẫn tỏ ra sắc sảo hơn trong tấn công.",1,0,0,0,0,0
"Pha bóng nguy hiểm đầu tiên trong hiệp 2 thuộc về các cầu thủ Everton – cú sút của Williams không qua được thủ môn Mignolet. Phút 56, Barkley tung cú sút khá hiểm, thủ môn Mignolet vẫn vững vàng. Phút 57, Liverpool gặp vận đen khi Mane bị chấn thương không thể tiếp tục thi đấu, phải rời sân để Origi thay thế. Phút 60, chỉ vài phút sau khi vào sân, Origi tung cú sút cực mạnh từ ngoài vòng cấm, không cho thủ môn Robles cơ hội cản phá, nâng tỷ số lên 3-1 cho Liverpool. Coutinho là người có đường chuyền “dọn cỗ” để Origi lập công. Phút 69, thủ môn Mignolet phản xạ tốt, đẩy được cú sút của cầu thủ khách Holgate dù anh đã bị lỡ trớn. Phút 72, Coutinho được ra nghỉ và cầu thủ trẻ Alexander-Arnold vào thay. Phút 77, cầu thủ trẻ này được E. Can tạo cơ hội tốt nhưng lại sút bóng không hiểm để có thể có bàn thắng. Cặp trung vệ Lovren – Matip “chăm sóc” Lukaku rất kỹ, hầu như không cho chân sút này cơ hội dứt điểm. Phút 85, Alexander-Arnold lại sút trúng đích nhưng bóng đi vào tay thủ môn Robles. Phút 90, cầu thủ tấn công Firmino cũng ra nghỉ để Klavan thay thế, HLV J. Klopp muốn giữ sức cho các cầu thủ chủ chốt của Liverpool.",1,0,0,1,0,0
"Chơi công - thủ hoàn hảo, Liverpool xứng đáng thắng 3-1, tạm vươn lên lấy vị trí thứ ba của Man City (đá nhiều hơn Man City 2 trận).",0,1,1,0,0,0
Video trận Afghanistan - Việt Nam (1-1). Nguồn: Youtube.,0,0,0,0,0,0
Không có nhiều điều đáng nói trong hiệp đấu đầu tiên của trận đấu này khi cả hai đội đều chủ trương chơi thận trọng thăm dò nhau.,0,0,0,0,0,0
"Phía chủ nhà Afghanistan với lợi thế thể hình thể lực chủ yếu dùng những pha bóng bổng nhằm hy vọng gây khó cho khung thành thủ môn Tuấn Linh. Tuy nhiên, cách chơi này lại tỏ ra không hiệu quả khi dường như các học trò HLV Hữu Thắng đã biết trước điều này nên chơi khá kín ở hai cánh.",0,1,0,0,0,0
Thực tế cho thấy pha nguy hiểm nhất của Afghanistan ở hiệp này đến từ đường tấn công trung lộ và chỉ có may mắn lưới của Việt Nam mới không bị rung lên.,0,1,0,0,0,0
Dù đá sân trung lập nhưng lực lượng CĐV Afghanistan vẫn áp đảo so với CĐV Việt Nam do họ chỉ cách sân thi đấu hơn 500km. ẢNH: NHẬT ĐOÀN,0,0,0,0,0,0
Đội hình ra sân của đội tuyển Việt Nam. ẢNH: NHẬT ĐOÀN.,0,0,0,0,0,0
"Trong khi đó, do không hiểu rõ về đối thủ, các cầu thủ Việt Nam chủ động chơi chậm và chắc. Lối chơi phối hợp nhỏ của Việt Nam gặp khó bởi họ không quen với việc thi đấu trên mặt cỏ nhân tạo. Tình huống đáng kể nhất của đội tuyển Việt Nam tạo ra ở hiệp đấu này là pha sút phạt trực tiếp hiểm hóc của Thành Trung nhưng thủ môn Azizi đã xuất thần bay người cản phá.",0,0,0,0,0,0
"Bước sang hiệp 2, chủ nhà Afghanistan bất ngờ đẩy cao tốc độ trận đấu và tràn lên tấn công. Tuy nhiên, hàng thủ Việt Nam vẫn chơi rất tập trung. Không những thế, Việt Nam còn tạo được vài tình huống ghi bàn rõ rệt nhưng sự chắc tay và xuất sắc của thủ thành Azizi đã từ chối tất cả.",0,0,0,0,0,0
"Đến phút 64, Việt Nam bất ngờ có bàn thắng mở tỉ số. Từ quả đá phạt trực tiếp, Công Phượng sút phạt cực đẹp đưa bóng lượn qua hàng rào, thủ môn Azizi xuất sắc bay người đẩy bóng ra nhưng cầu thủ mới vào sân Văn Toàn đã có mặt kịp thời đánh đầu vào lưới trống mở tỉ số 1-0 cho Việt Nam.",1,0,0,0,0,0
Các cầu thủ Việt Nam luôn bị vây ráp trước các cầu thủ Afghanistan. ẢNH: NHẬT ĐOÀN.,0,0,0,0,0,0
"Lên tinh thần, Việt Nam tiếp tục thi đấu thăng hoa và Thành Trung lại khiến thủ thành Azizi phải cứu thua với pha sút bóng cực căng và hiểm.",0,0,0,0,0,0
"Tuy nhiên, đến phút 69, Afghanistan có bàn thắng san bằng tỉ số khi Hassan Amin có pha sút xa không thể cản phá ngoài vòng cấm. Bàn thua này đến đúng lúc trung vệ Tiến Dũng gặp chấn thương chưa kịp trở lại.",1,0,0,0,0,0
"Hưng phấn sau bàn thắng, các cầu thủ Afganistan liên tục ép sân, những pha nhồi bóng bổng của họ vài phen khiến hàng thủ Việt Nam thót tim. Tuy nhiên, 1-1 cũng là kết quả cuối cùng của trận đấu. Đây là khởi đầu có thể nói không quá tồi với thầy trò HLV Hữu Thắng tại vòng loại Asian Cup 2019.",0,0,1,0,0,0
Afghanistan đã khiến Việt Nam gặp nhiều khó khăn. ẢNH: NHẬT ĐOÀN.,0,0,0,0,0,0
Đội hình ra sân của hai đội:,0,0,0,0,0,0
"Afghanistan: Azizi, Hassan Amin, Nadjem, Sharif Mukhammad, Hashemi, Alikhil, Zubayr Amiri, Taher, Mustafa Azadzoy, Amani, Sharifi.",0,0,0,0,0,0
"Việt Nam: Tuấn Linh, A Hoàng, Ngọc Hải, Tiến Dũng, Văn Thanh, Huy Hùng, Xuân Trường, Thanh Trung, Minh Tuấn, Công Phượng, Văn Quyết",0,0,0,0,0,0
"Vừa sa thải HLV Danny Blind, Hà Lan phải sử dụng HLV tạm quyền Fred Grim. Trên sân nhà, Cơn lốc màu da cam có trận đấu khó khăn gặp Italia. Phút thứ 10, đội chủ nhà được Romagnoli ""tặng quà"" với một pha đốt lưới nhà, mở tỉ số trận đấu.",1,1,0,0,0,0
Hà Lan (áo cam) đang chìm sâu vào khủng hoảng. (Ảnh: Getty),0,0,0,0,0,0
"Có được bàn thắng dẫn trước nhưng nhìn về thế trận thì Hà Lan rất lép vế. Những phút sau đó, Italia gia tăng sức ép. Đội bóng áo thiên thanh chỉ mất đúng 1 phút để có bàn gỡ hòa. Tận dụng pha phá bóng lỗi của hàng thủ Hà Lan, Eder tung cú sút quyết đoán, gỡ hòa 1-1 cho Italia.",1,0,0,0,0,0
"Phút 27, Hà Lan suýt một lần vượt lên khi cú đánh đầu của Martins Indi sau quả phạt góc của Depay đưa bóng dội xà ngang. Indi hẳn sẽ rất tiếc nuối vì chỉ 5 phút sau đó, Bonucci đá bồi ở cự ly gần để ấn định tỉ số 2-1 của trận đấu.",1,0,1,0,0,0
"Thua trận này, vẫn chưa có dấu hiệu nào cho thấy Hà Lan sẽ sớm vượt qua được cơn khủng hoảng. Đây đã là thất bại thứ 7 trên sân nhà của đội bóng áo cam trong 9 trận gần đây./.",0,0,0,0,0,0
Đội hình thi đấu,0,0,0,0,0,0
"Hà Lan: Zoet, Tete, Martins Indi, Hoedt, Blind (Viergever 83), Wijnaldum (Toornstra 77), Strootman (Vilhena 46), Klaassen (Sneijder 82), Lens, Depay, Promes (Berghuis 88).",0,0,0,0,0,0
"Italia: Donnarumma, Rugani, Bonucci, Romagnoli, Zappacosta (Spinazzola 62), De Rossi (Gagliardini 37), Verratti (Verdi 90), Parolo, Darmian (D'Ambrosio 89), Immobile (Belotti 53), Eder (Petagna 68).",0,0,0,0,0,0
Trọng Phú/VOV.VN,0,0,0,0,0,0
"W. Rooney có tên trong đội hình xuất phát của Man United trong khi tiền đạo trẻ đang có phong độ cao M. Rashford ngồi ghế dự bị. Các cầu thủ chủ nhà Burnley chơi rất tự tin trước các vị khách Man United. Phút thứ 6, R. Brady sút bóng chệch khung thành của thủ môn De Gea. Đây là cú dứt điểm đầu tiên của trận đấu. Phút thứ 9, Rooney phát động tấn công và chính anh dứt điểm cận thành nhưng thủ môn T. Heaton khống chế được bóng. Phút 12, từ pha đá phạt góc, Fellaini đánh đầu chính xác và một lần nữa, thủ môn Heaton bắt gọn bóng. Phút 17, Burnley phối hợp tấn công đẹp mắt, trung vệ D. Blind phải phá bóng ngay trước cầu môn đội khách. Rooney đóng góp vào lối chơi của Man United khá tốt. Đội trưởng của Man United vừa là người kiến tạo vừa có thể tung ra những pha dứt điểm nguy hiểm. Phút 21, Martial dốc bóng cực nhanh, khởi động tấn công và chỉ một pha phối hợp với Valencia, Martial đã sút chéo góc, ghi bàn cho Man United.",1,1,0,0,0,0
"Dù tạo được khá nhiều tình huống nguy hiểm, nhưng thường chuyền bóng thiếu chính xác, Burnley vẫn chưa có cơ hội gỡ hòa. Phút 39, Martial sút bóng cận thành, thủ môn Heaton cản được cú sút này nhưng không thể ngăn được cú đá bồi của Rooney, tỷ số 2-0 cho Man United. Chơi không hoa mỹ, nhưng các cầu thủ Man United lại tấn công khá hiệu quả.",1,0,0,0,0,0
"Phút 53, Pogba sút xa khá căng, thủ môn Heaton vẫn kịp hóa giải. Man United vẫn duy trì thế trận áp đảo trong hiệp 2 nhưng không có nhiều tình huống có thể ghi bàn. Dù sao, với chiến thắng 2-0 là quá đủ để Man United áp sát tốp 4.",0,0,1,0,0,0
Kết quả các trận đấu trước :,0,0,0,0,0,0
- Bournemouth – Middlesbrough 2-0 ;,0,0,0,0,0,0
- Hull City – Watford 2-0 ;,0,0,0,0,0,0
- Swansea – Stoke 2-0 ;,0,0,0,0,0,0
- West Ham – Everton 0-0.,0,0,0,0,0,0
Lịch thi đấu bóng đá 3/10,0,0,0,0,0,0
BÀN THẮNG,0,0,0,0,0,0
"Juve: Dybala (5', 34', 69')",1,0,0,0,0,0
THẺ ĐỎ,0,0,0,0,0,0
Young Boys: Aly Camara (79'),0,0,0,0,0,1
"Không có sự phục vụ của Cristiano Ronaldo vì án treo giò, HLV Max Allegri đã áp dụng sơ đồ 3-5-2 cho Juve khi “Bà đầm già” tiếp đón Young Boys. Trong đó, hai mũi nhọn trên hàng công Juve là Mario Mandzukic và Paulo Dybala. Với lợi thế sân nhà và đẳng cấp vượt trội, không quá khó để Juve áp đảo Young Boys ngay từ những phút đầu.",0,1,0,0,0,0
"Đội chủ nhà sớm cụ thể hóa lợi thế bằng bàn thắng mở tỷ số từ một pha phối hợp đơn giản nhưng hiệu quả. Phút 5, từ giữa sân, Leonardo Bonucci phất đường chuyền dài chuẩn xác cho Dybala băng xuống vòng cấm Young Boys. Chân sút người Argentina dứt điểm một chạm tinh tế làm tung lưới đội bóng Thụy Sĩ.",1,0,0,0,0,0
Dybala ghi bàn mở tỷ số cho Juve,0,0,0,0,0,0
"Sau khi có bàn dẫn trước, Juve chủ động chơi chậm và có những thời điểm, họ còn nhường thế trận cho Young Boys. Đội khách bắt đầu có bóng nhưng không thể tạo ra những đường tấn công mạch lạc về phía Juve. Trong khi đó, dù chơi nhàn nhà nhưng mỗi lần lên bóng của Juve đều tiềm ẩn sự nguy hiểm.",0,0,0,0,0,0
"Đến phút 34, Dybala một lần nữa lên tiếng giúp Juve có thêm bàn thắng. Từ cú sút xa cực mạnh của Blaise Matuidi, thủ môn của Young Boys phải đẩy bóng ra và Dybala lao vào sút bồi thành bàn. Juve ra nghỉ với lợi thế dẫn trước 2-0.",1,0,0,0,0,0
Dybala nhân đôi cách biệt cho Juve trước giờ nghỉ,0,0,0,0,0,0
"Ở ngay những phút đầu hiệp 2, Dybala đã đe dọa khung thành Young Boys bằng một cú sút trúng cột dọc bật ra. Tuy vậy, ngôi sao người Argentina không cần phải đợi quá lâu để hoàn tất cú hat-trick.",0,0,0,0,0,0
"Phút 69, Juve có một loạt đường phối hợp nhuần nhuyễn xung quanh vòng cấm đội khách. Bóng được đưa ra biên cho Juan Cuadrado và cầu thủ này căng ngang cho Dybala đệm bóng ghi bàn. Dybala là cầu thủ đầu tiên của Juve lập hat-trick tại Champions League kể từ khi Arturo Vidal ghi 3 bàn vào lưới Copenhaghen năm 2013.",1,0,0,0,0,0
Dybala ăn mừng hat-trick,0,0,0,0,0,0
"Trong những phút còn lại của trận đấu, Juve chủ động đá giữ chân. Về phía Young Boys, họ không những không ghi được bàn mà còn phải nhận thẻ đỏ của Aly Camara ở phút 79. Như vậy, Juve đã toàn thắng sau 2 trận tại bảng H và tạm thời đứng đầu. Trong khi đó, Young Boys xếp cuối bảng với 2 trận thua với cùng tỷ số 0-3.",0,0,1,0,0,1
